tipo_servico,canal_atendimento,faixa_etaria,tempo_espera,qualidade_percebida,preco_pago,atendimento_resolutivo,nps,tempo_resposta,isc
Básico,Presencial,18-25,"11,39091125","8,765486389","64,60080219",Não,"8,396291747","3,498918563","43,15861995"
Básico,Chat,26-35,"2,603706548","6,857808547","52,52097081",Não,"7,320903986","1,948786782","51,93153344"
Intermediário,E-mail,51+,"6,736427562","6,652557587","62,82463092",Sim,"9,107593723","2,188805413","58,98332629"
Intermediário,E-mail,26-35,"15,07652992","6,700638462","50,16423819",Sim,"2,261912662","4,535324082","39,68496888"
Básico,E-mail,18-25,"13,54942501","1,568145332","21,4964479",Não,"6,21716101","2,044990056","35,07981586"
Básico,Telefone,36-50,"10,28966178","9,474620156","72,84665231",Sim,"5,689818808","2,17195329","42,24425503"
Intermediário,Chat,51+,"9,638283652","8,602921378","72,8171674",Sim,"5,754268216","3,365593418","58,56132225"
Intermediário,Presencial,51+,"7,899092323","7,40727065","54,54336565",Sim,"8,562005031","3,952715895","55,19007092"
Premium,Chat,51+,"9,627154887","7,782987685","62,19973202",Não,"3,692343434","2,76114897","46,04493388"
Intermediário,Telefone,36-50,"7,193229325","4,237718865","35,69418992",Sim,"6,755120617","3,04492214","50,81506283"
Básico,Chat,18-25,"7,598403005","6,162469722","53,39831331",Sim,"8,780298661","4,304580067","56,59716321"
Premium,Presencial,26-35,"17,04337343","5,964112185","50,91763181",Sim,"7,904293332","2,511070087","48,32165359"
Intermediário,Telefone,18-25,"13,26678723","6,798713694","55,35630359",Sim,"2,856309918","2,392127319","47,43477738"
Intermediário,Presencial,26-35,"20,50540985","7,391573806","46,23950758",Não,"5,472884963","3,339880961","32,10737527"
Básico,E-mail,51+,"13,636928","5,70094225","44,64854629",Sim,"4,543583616","4,38669846","36,35743731"
Premium,E-mail,51+,"9,244337847","8,331193406","72,64008303",Não,"4,648945599","2,140627373","57,81317687"
Intermediário,Telefone,26-35,"11,45933174","7,533956754","53,14915789",Não,"4,765448048","4,293732915","35,99653907"
Intermediário,E-mail,36-50,"10,94669221",,"61,50118645",Sim,"7,931362954","2,795106868","55,18513185"
Básico,E-mail,51+,"15,080657","8,954478982","75,11214835",Sim,"4,411888821","2,702560093","50,11965124"
Premium,Chat,36-50,"8,658791497","6,724110558","49,01639901",Não,"8,09921175","4,075859344","45,41060838"
Básico,Chat,18-25,"17,92328117","6,863956779","61,77842622",Não,"6,556138779","4,348843923","43,75623689"
Básico,Presencial,51+,"7,124101971","5,19342728","41,33580189",Sim,"4,105277397","2,056624727","45,93907246"
Intermediário,Chat,36-50,"9,379225331","6,154420141","52,86076279",Sim,"6,994952399","2,220647481","54,1233503"
Premium,Telefone,36-50,"9,497543961","6,800671994","58,77541413",Não,"8,777214209","2,721218263","49,17612737"
Intermediário,Chat,18-25,"9,123497437","7,501823246","58,3486484",Não,"7,218081626","2,016653191","47,32754298"
Básico,Chat,26-35,"17,11202365","5,248412949","52,31251447",Sim,"8,432094449","1,923500526","42,39504367"
Básico,Presencial,36-50,"7,397243502","8,052605235","63,85866042",Sim,"7,256370826","3,551162852","51,82251846"
Intermediário,Presencial,36-50,"12,28794939","7,892345604","63,60783957",Sim,"6,756299691","3,263411261","44,53019672"
Premium,Chat,36-50,"3,393970552","5,393078579","47,71093508",Não,"2,210574604","3,050891844","48,16627076"
Básico,E-mail,36-50,"5,626227741","6,661104812","49,28889485",Não,"8,515484202","3,05077794","46,53258609"
Premium,Presencial,18-25,"13,28822465","7,897117631","63,55316973",Não,"3,385618213","4,296273823","38,6075416"
Básico,Telefone,51+,"5,911061629",,"61,63956046",Sim,"3,750291782","3,056050964","57,43365384"
Intermediário,E-mail,36-50,"10,10956011","7,582519878","65,42395191",Sim,"7,468189187","3,725841979","55,91221914"
Básico,Chat,36-50,"6,454520809","7,007430206","54,57833051",Sim,"7,338435446","3,157287921","44,8392105"
Básico,Chat,26-35,"8,509661123","5,123285176","38,10044831",Não,"7,158166536","2,518618919","41,68254991"
Básico,Chat,51+,"5,886262317","5,97648945","53,20532544",Sim,"9,865504996","3,360261647","53,05881663"
Básico,Chat,51+,"9,778174991","8,359645623","63,99794822",Sim,"8,41144964","4,273606817","39,40897035"
Básico,Chat,18-25,"10,40308305","8,777895116","67,677059",Não,"5,298835365","2,361329605","46,1481343"
Básico,Presencial,18-25,"8,485392885","4,011767225","25,40249916",Sim,"4,317088294","3,655798661","35,38443026"
Básico,Presencial,26-35,"2,111348867",10,"71,86957212",Sim,"9,560416134","2,056860712","52,3466504"
Básico,Presencial,51+,"8,285188313","7,32617407","60,47338826",Sim,"5,962985959","2,314815015","50,31433874"
Intermediário,Telefone,36-50,"1,738863413","7,128853427","51,85107131",Sim,"6,457837614","3,228734585","53,7458113"
Premium,E-mail,26-35,"6,887120022","8,417736827","64,10665381",Não,"8,938276885","3,497823892","48,3398762"
Básico,Telefone,26-35,"11,64002692","7,576606994","63,19255577",Sim,"5,709459846","4,881851324","47,20724793"
Intermediário,Telefone,36-50,"7,673262347","8,083036174","75,47530904",Não,"5,652995737","2,598406841","53,47360896"
Premium,Chat,26-35,"5,280148236","7,990000858","67,55045276",Sim,"4,961346488","1,700420417","63,20452241"
Básico,Chat,26-35,"13,03568034","6,758117335","62,86180482",Sim,"8,007239302","3,62511323","50,50442257"
Premium,Presencial,36-50,"4,183726059","7,011589122","55,38716841",Sim,"4,78656132","1,567843819","56,46663177"
Intermediário,E-mail,26-35,"5,999294458","8,471772315","69,60236316",Não,"2,19384137","2,68086519","44,43990234"
Premium,E-mail,18-25,"11,36720506","6,920452834","51,61683561",Sim,"4,361107812","3,599951829","52,36830578"
Básico,Presencial,18-25,"2,515247341","6,727596095","58,34397535",Não,"6,264133787","2,28672098","47,76755762"
Básico,E-mail,26-35,"12,36090495","7,135106703","59,29909719",Não,"4,615931863","4,093800199","37,88256356"
Premium,E-mail,51+,"11,15163376","7,273053576","57,64550919",Sim,"7,061745071","1,341918893","50,20832357"
Básico,Presencial,26-35,"12,97403571","7,397920203","54,47683947",Sim,"7,126046143","0,5","52,66518802"
Premium,Presencial,18-25,"14,01810184","6,054272183","52,36681205",Sim,"3,278905968","4,775917215","39,57181697"
Intermediário,E-mail,26-35,"4,795254308","6,982610421","57,34738869",Sim,"5,98352106","3,717353019","58,34616646"
Intermediário,Chat,36-50,"9,42516249","6,245357288","45,21497921",Não,"8,307240403","4,782059063","47,21145057"
Intermediário,Telefone,18-25,"2,541792444","4,444398545","44,22378745",Sim,"7,272566419","3,407497943","57,49154087"
Básico,E-mail,51+,"14,50171839","7,152552316","59,89742078",Sim,"6,712060877","2,996311775","47,00152968"
Intermediário,Chat,36-50,"16,11528832","8,445734571","64,3838641",Sim,"2,925966628","3,354960951","39,50870658"
Premium,E-mail,18-25,"15,37679925","5,921575038","35,20998572",Sim,"6,773735048","2,318989017","40,56169605"
Básico,Telefone,51+,"9,887810939","8,311489701","58,11491499",Sim,"9,280563199","4,372507209","50,2035847"
Intermediário,Presencial,51+,"9,305731835","6,126511295","53,61751582",Sim,"9,006214462","2,51117814","52,42050063"
Básico,Chat,51+,"8,956003712","8,65044714","70,28178301",Sim,"5,565618948","2,670509712","58,69314045"
Básico,Chat,26-35,"13,99403429","6,548808562","55,88332335",Não,"8,321730835","2,173263428","50,54025277"
Básico,E-mail,36-50,"7,526070269","6,00982705","43,08735227",Não,"8,265634594","3,390794278","43,96741195"
Básico,E-mail,36-50,"6,580587474","8,574997217","68,40216387",Sim,"9,3131349","1,751685411","54,95401679"
Intermediário,Telefone,51+,"11,71872531","5,455540072","45,11553633",Sim,"8,135224634","2,819292894","48,6146169"
Básico,E-mail,36-50,"6,570834392","5,339191354","40,8889685",Sim,"3,673324878","0,6625145581","51,31668408"
Intermediário,Telefone,51+,"9,325211916","6,67893996","56,96471203",Sim,"8,018507503","3,249865157","58,0843749"
Básico,Presencial,18-25,"12,79251297","5,580672541","49,12817528",Sim,"2,396022674","3,540546178","39,98370095"
Intermediário,Chat,51+,"17,30216053","8,278084188","64,46603116",Sim,"8,742372661","4,059974636","44,3852895"
Premium,E-mail,36-50,"6,187441179","6,623764379","45,38734261",Sim,"9,067318004","2,274834925","56,44566105"
Premium,Telefone,18-25,"6,407191785","3,78655756","33,83884913",Sim,"6,990833533","1,389022862","55,12613493"
Básico,Chat,36-50,"7,55059804","7,518727996","52,0410539",Sim,"2,614795192","4,674201276","40,96270681"
Intermediário,Chat,26-35,"17,72060148","6,504570258","51,17693687",Sim,"8,635740293","1,254272672","45,56694727"
Básico,Presencial,36-50,"12,41458949","5,942821068","44,09913172",Sim,"8,344120429","4,574797034","40,89367183"
Básico,Telefone,36-50,"11,653519","7,373922803","59,74283045",Sim,"9,091616817","1,928732214","55,29792786"
Premium,Telefone,26-35,"6,644415544","8,414107438","65,48666641",Não,"6,173804853","3,497321834","52,24322287"
Intermediário,Telefone,51+,"4,618528102","8,37845923","74,59260886",Não,"6,398087541","3,076781653","49,73694077"
Básico,E-mail,18-25,"12,22680545","6,797466775","54,3082651",Sim,"9,195697284","2,890893797","55,14221141"
Premium,Telefone,26-35,"17,75369387","8,065224856","64,9118156",Sim,"7,670014037","2,127276221","44,15252189"
Básico,Presencial,36-50,"7,593988417","5,928890179","47,44658231",Sim,"4,331765159","2,342715213","42,7422995"
Básico,Telefone,26-35,"7,610698255","5,168328882","40,52116409",Sim,"7,762863697","2,309631894","49,39011692"
Intermediário,Telefone,36-50,"14,70352658","9,148368105","70,64896717",Sim,"7,344425362","3,61091788","47,40651407"
Premium,E-mail,26-35,"17,43048546","8,961751548","77,37552343",Sim,"7,885626462","3,474311152","48,23042631"
Básico,Chat,26-35,"1,044728108","6,763030812","57,41385404",Sim,"7,547513598","2,63490021","57,93777429"
Intermediário,Chat,51+,"10,02988032","8,88964321","65,68341815",Não,"7,540674051","3,252849312","45,68457144"
Básico,Chat,26-35,"10,15918897","7,74582139","66,16969313",Não,"7,987481148","3,44223339","39,8938327"
Premium,E-mail,51+,"12,47253524","9,28385521","74,14542552",Não,"5,914564144","2,678820094","51,19521637"
Básico,E-mail,26-35,"12,20802864","6,945112405","56,32544815",Sim,"9,376269635","2,601564447","53,58990528"
Básico,Presencial,36-50,"8,535376197","7,397490293","48,91930423",Não,"4,704964649","4,361344894","41,9776858"
Intermediário,Presencial,51+,"16,69493937","7,249969496","54,74362365",Sim,"7,543165707","0,8001807289","49,77944706"
Premium,Chat,18-25,"4,110182506","7,356127858","62,68893404",Sim,"2,47346487","3,22456259","59,97391732"
Intermediário,E-mail,18-25,"9,584956591","8,888065776","68,44400246",Sim,"6,65143562","4,680054946","51,58523525"
Intermediário,Presencial,18-25,"9,17219386","4,26664275","35,10839771",Sim,"6,410931529","2,424829018","46,46958169"
Intermediário,Telefone,18-25,"1,670830414","9,594511318","79,42068142",Sim,"5,4700371","2,230520558","58,17643926"
Premium,E-mail,36-50,"24,18184245","5,106376395","32,85829687",Sim,"3,359249449","3,706635317","27,27768601"
Básico,Presencial,36-50,"14,57421438","6,29652963","42,43817276",Sim,"2,608277338","4,084973498","36,36320103"
Intermediário,Telefone,26-35,"14,13169712","6,939033927","47,32005302",Sim,"6,217231739","2,275445811","36,38702897"
Premium,E-mail,51+,"10,2816869","5,582516956","41,00541989",Sim,"2,915223519","4,069372525","45,61504572"
Intermediário,E-mail,18-25,"12,20444401","8,46835795","72,11979283",Sim,"6,280057915","1,964802424","51,09456892"
Premium,Chat,26-35,"7,019740894","7,45950614","63,58207839",Não,"4,479497901","2,404808689","59,7872138"
Intermediário,Chat,18-25,"4,822517724","6,513918002","47,59560462",Não,"8,527675818","3,685919337","52,97004619"
Intermediário,Chat,18-25,"15,29533803","6,095324016","56,84790176",Não,"8,026043603","3,685369919","40,89565949"
Intermediário,Presencial,51+,"12,77794033","7,269650439","65,01056218",Sim,"5,374181116","3,490891331","51,26566201"
Intermediário,Telefone,26-35,"10,56379366","7,262910506","62,88119458",Sim,"8,400173759","2,027912513","47,59163218"
Básico,Telefone,18-25,"10,46304333","8,810034302","75,92268454",Sim,10,"3,954920701","48,71505174"
Intermediário,E-mail,26-35,"8,843854925",10,"79,56940576",Sim,"7,950678209","3,364909867","59,46522375"
Intermediário,Telefone,18-25,"13,07933963","8,809635001","67,5038762",Sim,"7,413622473","4,669234435","48,3566879"
Intermediário,E-mail,18-25,"10,54540308","9,393163855","78,89289692",Sim,"5,194452613","2,419037954","51,0577068"
Básico,Chat,51+,"8,950912251","3,551455566","30,39605279",Sim,"4,797436564","4,901705102","42,51663911"
Básico,Chat,26-35,"12,32498024","6,892669475","63,11635761",Sim,"6,294077157","3,123072225","49,98090696"
Premium,Telefone,26-35,"8,233602515","6,691269421","47,8744793",Não,"8,022022102","5,117806592","45,80001041"
Intermediário,Chat,26-35,"10,92692602","8,94094933","78,3523325",Sim,"4,663646071","2,110501049","56,84505935"
Básico,E-mail,51+,"12,73316548","8,699847332","63,96127731",Sim,"4,856762407","2,327336281","42,64803994"
Premium,E-mail,51+,"10,77976109","7,409199878","58,49424547",Sim,"5,498896013","3,147354258","49,77337316"
Básico,Telefone,36-50,"3,741212636","4,208341952","23,01537167",Sim,"5,124342715","2,573180057","41,59635131"
Intermediário,Presencial,18-25,"9,717330822","8,112843289","65,13278244",Não,"6,230722074","2,460699702","46,85008874"
Premium,Chat,18-25,"9,936865104","6,52171842","53,81437242",Sim,"4,148423381","4,477178987","51,39562649"
Intermediário,Telefone,18-25,"8,257385271","8,129266391","68,0271718",Sim,"3,479659608","2,098616471","54,88369634"
Básico,Presencial,51+,"11,27430871","4,913127678","43,04590122",Sim,"9,404871499","4,749716637","35,4318852"
Básico,Telefone,26-35,"12,83873051","6,051786688","46,22313292",Sim,"7,672824106","3,070486119","43,45523802"
Intermediário,Telefone,51+,"14,36940706","6,48442951","44,70135946",Não,"7,199424124","2,939576166","39,76218359"
Intermediário,Chat,18-25,"8,746935343","6,881216541","62,62241081",Sim,"3,259328123","1,793082218","55,6678976"
Premium,Chat,26-35,"8,583221049","5,402210566","44,76984497",Sim,"0,9026036606","3,091147135","56,41913029"
Básico,Presencial,51+,"6,040015446","3,841666004","28,78277014",Sim,"8,404402525","2,191314501","49,01415315"
Básico,Presencial,26-35,"13,81323574","5,833123636","43,14773371",Sim,"7,875828255","5,407349035","31,7230589"
Básico,E-mail,51+,"11,13575798","6,200837577","53,0399809",Sim,"7,600506669","2,435104817","47,81231811"
Básico,Telefone,51+,"6,643009877","6,257530144","49,5339025",Sim,"7,951026231","3,319730699","43,54481191"
Básico,Chat,36-50,"13,33374418","8,396770925","71,45277735",Não,"8,279484411","3,098432392","52,7240105"
Básico,Presencial,18-25,"6,951092411","6,359018882","46,82897666",Sim,"6,602112898","3,514531485","55,37516931"
Intermediário,Presencial,18-25,"11,99388282","6,462811673","47,67553916",Não,"3,325136559","1,898964935","43,58805131"
Básico,Presencial,36-50,"15,95425983","5,689466859","45,6358365",Sim,"6,201818687","1,405090063","38,33480798"
Básico,E-mail,36-50,"9,585653339","7,867752515","67,16951021",Sim,"9,686894124","4,117219657","49,56395256"
Básico,E-mail,36-50,"13,57890467","5,495634079","37,26369385",Não,"5,33389593","3,645216626","38,19957245"
Básico,E-mail,51+,"7,917618617","7,734877423","60,06210942",Sim,"4,348587618","4,740460427","42,65122079"
Intermediário,E-mail,26-35,"13,59867241","8,574961777","70,07824435",Sim,"2,715385614","3,59186873","48,31134984"
Intermediário,Chat,26-35,"10,95645123","8,416390051","64,53402777",Sim,"7,146683967","3,927674864","50,38302431"
Básico,Presencial,26-35,"6,549870138","6,106306838","48,19094329",Sim,"7,935098713","4,640846247","53,75886629"
Premium,Chat,18-25,"9,194062908","8,624952408","68,96134468",Sim,"8,284784059","3,84652918","53,36466038"
Intermediário,Chat,51+,"14,56225331","3,978072444","28,00493756",Sim,"7,700853996","3,490144732","37,4313508"
Básico,E-mail,18-25,"6,913503866","7,340274575","59,83948853",Sim,"8,510323432","2,066031099","57,45251844"
Básico,E-mail,51+,"9,109103123","9,920407447","85,81988824",Sim,"9,131808721","3,144486316","53,92394294"
Premium,Telefone,26-35,"6,922264928","8,00894527","68,81788367",Sim,"5,571158987","3,618287847","57,46264998"
Básico,E-mail,51+,"11,49998581","7,210481735","62,5861543",Sim,"4,906579819","3,451783959","48,32436951"
Básico,E-mail,18-25,"11,91131743","6,236009435","45,12627581",Sim,"8,068447468","2,347006464","40,87226858"
Intermediário,Telefone,18-25,"10,24869655","6,949404229","49,36989638",Sim,10,"1,865957139","45,81430519"
Básico,Presencial,18-25,"8,554250554",10,"82,09567538",Sim,"6,690936808","3,697844622","59,95025415"
Intermediário,Chat,26-35,"2,413254796","8,567911679","74,25487039",Sim,"8,28666542","2,941504002","62,27057427"
Básico,Telefone,36-50,"9,046189591","8,315263645","71,33016951",Sim,"8,482288054","3,127240919","53,708576"
Premium,E-mail,36-50,"14,60196418","9,183840379","75,89706187",Não,"5,574825492","3,66192585","54,90954785"
Básico,E-mail,36-50,"7,089686636","4,647635168","43,51432582",Sim,"6,790384676","2,732972027","47,21277198"
Básico,Chat,51+,"17,76869969","6,64904017","56,07595897",Não,"7,374494493","4,114161246","41,4829525"
Intermediário,Telefone,18-25,"12,52193004","5,309470151","33,55972622",Não,"7,899235089","2,396458099","32,25863202"
Intermediário,E-mail,51+,"9,048769497","6,544043198","45,65330779",Sim,"5,629521431","2,830726925","47,71602565"
Intermediário,E-mail,18-25,"16,12874926","6,391950123","54,47682586",Sim,"4,062042633","4,661924638","37,85842025"
